date,doc_id,doc_type,word,count,is_group,primary_word,baseline
2008-12-16,fomc_minutes_20081216,fomc_minutes,measured,1,False,patient,0.0
2008-12-16,policy_statement_20081216,policy_statement,patient,0,False,patient,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,patient,0,False,patient,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,patient,0,False,patient,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,patient,0,False,patient,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,patient_GROUP,0,True,patient,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,patient_GROUP,1,True,patient,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,patient_GROUP,1,True,patient,0.0
2008-12-16,policy_statement_20081216,policy_statement,patient_GROUP,0,True,patient,0.0
2008-12-16,policy_statement_20081216,policy_statement,short-lived,0,False,transitory,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,short-lived,0,False,transitory,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,short-lived,0,False,transitory,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,short-lived,0,False,transitory,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,significant time,0,False,considerable time,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,significant time,0,False,considerable time,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,significant time,0,False,considerable time,0.0
2008-12-16,policy_statement_20081216,policy_statement,significant time,0,False,considerable time,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,substantial period,0,False,considerable time,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,substantial period,0,False,considerable time,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,substantial period,0,False,considerable time,0.0
2008-12-16,policy_statement_20081216,policy_statement,substantial period,0,False,considerable time,0.0
2008-12-16,policy_statement_20081216,policy_statement,supportive,0,False,accommodative,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,supportive,0,False,accommodative,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,supportive,0,False,accommodative,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,supportive,0,False,accommodative,0.0
2008-12-16,policy_statement_20081216,policy_statement,temporary,0,False,transitory,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,temporary,0,False,transitory,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,temporary,2,False,transitory,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,temporary,2,False,transitory,0.0
2008-12-16,policy_statement_20081216,policy_statement,transient,0,False,transitory,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,transient,0,False,transitory,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,transient,0,False,transitory,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,transient,0,False,transitory,0.0
2008-12-16,policy_statement_20081216,policy_statement,transitory,0,False,transitory,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,transitory,0,False,transitory,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,transitory,0,False,transitory,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,transitory,0,False,transitory,0.0
2008-12-16,policy_statement_20081216.html,policy_statement,transitory_GROUP,0,True,transitory,0.0
2008-12-16,fomc_minutes_20081216.html,fomc_minutes,transitory_GROUP,2,True,transitory,0.0
2008-12-16,fomc_minutes_20081216,fomc_minutes,transitory_GROUP,2,True,transitory,0.0
2008-12-16,policy_statement_20081216,policy_statement,transitory_GROUP,0,True,transitory,0.0
2009-01-28,policy_statement_20090128,policy_statement,accommodating,0,False,accommodative,0.0
2009-01-28,policy_statement_20090128,policy_statement,accommodative,0,False,accommodative,0.0
2009-01-28,policy_statement_20090128,policy_statement,accommodative_GROUP,0,True,accommodative,0.0
2009-01-28,policy_statement_20090128,policy_statement,all available tools,1,False,full range of tools,0.5714285714285714
2009-01-28,policy_statement_20090128,policy_statement,complete toolkit,0,False,full range of tools,0.0
2009-01-28,policy_statement_20090128,policy_statement,considerable time,0,False,considerable time,0.0
2009-01-28,policy_statement_20090128,policy_statement,considerable time_GROUP,0,True,considerable time,0.2857142857142857
2009-01-28,policy_statement_20090128,policy_statement,deliberate,0,False,patient,0.0
2009-01-28,policy_statement_20090128,policy_statement,easy,0,False,accommodative,0.0
2009-01-28,policy_statement_20090128,policy_statement,entire toolkit,0,False,full range of tools,0.0
2009-01-28,policy_statement_20090128,policy_statement,extended period,0,False,considerable time,0.2857142857142857
2009-01-28,policy_statement_20090128,policy_statement,full range of tools,0,False,full range of tools,0.0
2009-01-28,policy_statement_20090128,policy_statement,full range of tools_GROUP,1,True,full range of tools,0.5714285714285714
2009-01-28,policy_statement_20090128,policy_statement,gradual,1,False,patient,0.0
2009-01-28,policy_statement_20090128,policy_statement,measured,0,False,patient,0.2857142857142857
2009-01-28,policy_statement_20090128,policy_statement,patient,0,False,patient,0.0
2009-01-28,policy_statement_20090128,policy_statement,patient_GROUP,1,True,patient,0.2857142857142857
2009-01-28,policy_statement_20090128,policy_statement,short-lived,0,False,transitory,0.0
2009-01-28,policy_statement_20090128,policy_statement,significant time,0,False,considerable time,0.0
2009-01-28,policy_statement_20090128,policy_statement,substantial period,0,False,considerable time,0.0
2009-01-28,policy_statement_20090128,policy_statement,supportive,0,False,accommodative,0.0
2009-01-28,policy_statement_20090128,policy_statement,temporary,0,False,transitory,0.5714285714285714
2009-01-28,policy_statement_20090128,policy_statement,transient,0,False,transitory,0.0
2009-01-28,policy_statement_20090128,policy_statement,transitory,0,False,transitory,0.0
2009-01-28,policy_statement_20090128,policy_statement,transitory_GROUP,0,True,transitory,0.5714285714285714
2009-03-18,policy_statement_20090318,policy_statement,accommodating,0,False,accommodative,0.0
2009-03-18,policy_statement_20090318,policy_statement,accommodative,0,False,accommodative,0.0
2009-03-18,policy_statement_20090318,policy_statement,accommodative_GROUP,0,True,accommodative,0.0
2009-03-18,policy_statement_20090318,policy_statement,all available tools,1,False,full range of tools,0.8333333333333334
2009-03-18,policy_statement_20090318,policy_statement,complete toolkit,0,False,full range of tools,0.0
2009-03-18,policy_statement_20090318,policy_statement,considerable time,0,False,considerable time,0.0
2009-03-18,policy_statement_20090318,policy_statement,considerable time_GROUP,1,True,considerable time,0.3333333333333333
2009-03-18,policy_statement_20090318,policy_statement,deliberate,0,False,patient,0.0
2009-03-18,policy_statement_20090318,policy_statement,easy,0,False,accommodative,0.0
2009-03-18,policy_statement_20090318,policy_statement,entire toolkit,0,False,full range of tools,0.0
2009-03-18,policy_statement_20090318,policy_statement,extended period,1,False,considerable time,0.3333333333333333
2009-03-18,policy_statement_20090318,policy_statement,full range of tools,0,False,full range of tools,0.0
2009-03-18,policy_statement_20090318,policy_statement,full range of tools_GROUP,1,True,full range of tools,0.8333333333333334
2009-03-18,policy_statement_20090318,policy_statement,gradual,1,False,patient,0.16666666666666666
2009-03-18,policy_statement_20090318,policy_statement,measured,0,False,patient,0.3333333333333333
2009-03-18,policy_statement_20090318,policy_statement,patient,0,False,patient,0.0
2009-03-18,policy_statement_20090318,policy_statement,patient_GROUP,1,True,patient,0.5
2009-03-18,policy_statement_20090318,policy_statement,short-lived,0,False,transitory,0.0
2009-03-18,policy_statement_20090318,policy_statement,significant time,0,False,considerable time,0.0
2009-03-18,policy_statement_20090318,policy_statement,substantial period,0,False,considerable time,0.0
2009-03-18,policy_statement_20090318,policy_statement,supportive,0,False,accommodative,0.0
2009-03-18,policy_statement_20090318,policy_statement,temporary,0,False,transitory,0.6666666666666666
2009-03-18,policy_statement_20090318,policy_statement,transient,0,False,transitory,0.0
2009-03-18,policy_statement_20090318,policy_statement,transitory,0,False,transitory,0.0
2009-03-18,policy_statement_20090318,policy_statement,transitory_GROUP,0,True,transitory,0.6666666666666666
2009-04-29,policy_statement_20090429,policy_statement,accommodating,0,False,accommodative,0.0
2009-04-29,policy_statement_20090429,policy_statement,accommodative,0,False,accommodative,0.0
